date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:38:18	368/368	---MCZ	200	added ('OK')	text/plain	date:Tue,%2007%20Aug%202018%2004:38:17%20GMT	https://thepuppetshow.co.za/robots.txt		(from )
06:38:18	53318/53318	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202018%2004:38:17%20GMT	https://thepuppetshow.co.za/	C:/Development/ILS/ThePuppetShow/thepuppetshow.co.za/index.html	(from )
06:38:19	42/42	---MC-	405	error ('Method%20Not%20Allowed')	text/plain	date:Tue,%2007%20Aug%202018%2004:38:19%20GMT	https://thepuppetshow.co.za/xmlrpc.php	C:/Development/ILS/ThePuppetShow/thepuppetshow.co.za/xmlrpc.php	(from https://thepuppetshow.co.za/)
06:38:20	12405/12405	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22573b08bd-30cd%22	https://s0.wp.com/wp-content/plugins/custom-fonts/js/webfont.js	C:/Development/ILS/ThePuppetShow/s0.wp.com/wp-content/plugins/custom-fonts/js/webfont.js	(from https://thepuppetshow.co.za/)
06:38:22	28902/28902	---MCZ	200	added ('OK')	application/rss+xml	date:Tue,%2007%20Aug%202018%2004:38:21%20GMT	https://thepuppetshow.co.za/feed/	C:/Development/ILS/ThePuppetShow/thepuppetshow.co.za/feed/index.html	(from https://thepuppetshow.co.za/)
06:38:22	23628/23628	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Aug%202018%2004:38:21%20GMT	https://thepuppetshow.co.za/wordpress_test_cookie=test;%20path=/	C:/Development/ILS/ThePuppetShow/thepuppetshow.co.za/wordpress_test_cookie=test;%20path=/index.html	(from https://thepuppetshow.co.za/)
06:38:22	5605/5605	---MCZ	200	added ('OK')	text/css	etag:W/%22575f1ca1-1f6c%22	https://s2.wp.com/wp-content/mu-plugins/global-print/global-print.css?m=1465851035h&cssminify=yes	C:/Development/ILS/ThePuppetShow/s2.wp.com/wp-content/mu-plugins/global-print/global-printa1cf.css	(from https://thepuppetshow.co.za/)
06:38:22	19402/19402	---MCZ	200	added ('OK')	text/css	etag:W/%225b33f7b7-5e1f%22	https://s0.wp.com/wp-content/mu-plugins/highlander-comments/style.css?m=1530132353h&cssminify=yes	C:/Development/ILS/ThePuppetShow/s0.wp.com/wp-content/mu-plugins/highlander-comments/style6f5b.css	(from https://thepuppetshow.co.za/)
06:38:23	894/894	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22518001d7c790fd1dda9a0df977104964%22	https://thepuppetshow.co.za/home/feed/	C:/Development/ILS/ThePuppetShow/thepuppetshow.co.za/home/feed/index.html	(from https://thepuppetshow.co.za/)
06:38:23	920/920	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22518001d7c790fd1dda9a0df977104964%22	https://thepuppetshow.co.za/comments/feed/	C:/Development/ILS/ThePuppetShow/thepuppetshow.co.za/comments/feed/index.html	(from https://thepuppetshow.co.za/)
06:38:25	1497/1497	---MCZ	200	added ('OK')	application/xml	date:Tue,%2007%20Aug%202018%2004:38:24%20GMT	https://thepuppetshow.co.za/osd.xml	C:/Development/ILS/ThePuppetShow/thepuppetshow.co.za/osd.xml	(from https://thepuppetshow.co.za/)
06:38:26	936/936	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Jul%202018%2020:12:30%20GMT	https://thepuppetshowza.files.wordpress.com/2018/07/cropped-favicon-512x512.png?w=32	C:/Development/ILS/ThePuppetShow/thepuppetshowza.files.wordpress.com/2018/07/cropped-favicon-512x51276ca.png	(from https://thepuppetshow.co.za/)
06:38:27	12523/12523	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Jul%202018%2020:12:30%20GMT	https://thepuppetshowza.files.wordpress.com/2018/07/cropped-favicon-512x512.png?w=192	C:/Development/ILS/ThePuppetShow/thepuppetshowza.files.wordpress.com/2018/07/cropped-favicon-512x5129939.png	(from https://thepuppetshow.co.za/)
06:38:30	11561/11561	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Jul%202018%2020:12:30%20GMT	https://thepuppetshowza.files.wordpress.com/2018/07/cropped-favicon-512x512.png?w=180	C:/Development/ILS/ThePuppetShow/thepuppetshowza.files.wordpress.com/2018/07/cropped-favicon-512x512ad83.png	(from https://thepuppetshow.co.za/)
06:38:30	19273/19273	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Jul%202018%2020:16:29%20GMT	https://thepuppetshowza.files.wordpress.com/2018/07/logo_transparent_background.png?w=646	C:/Development/ILS/ThePuppetShow/thepuppetshowza.files.wordpress.com/2018/07/logo_transparent_background7dc2.png	(from https://thepuppetshow.co.za/)
06:38:31	47802/47802	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202018%2004:38:31%20GMT	https://thepuppetshow.co.za/contact-us/	C:/Development/ILS/ThePuppetShow/thepuppetshow.co.za/contact-us/index.html	(from https://thepuppetshow.co.za/)
06:38:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Aug%202018%2004:38:31%20GMT	https://thepuppetshow.co.za/shows/	C:/Development/ILS/ThePuppetShow/thepuppetshow.co.za/shows/index.html	(from https://thepuppetshow.co.za/)
06:38:33	5527/5527	---M--	200	added ('OK')	image/png	etag:%22960317a34160e1da%22	https://i2.wp.com/www.jozikids.co.za/images/jzk_button_100x100.png	C:/Development/ILS/ThePuppetShow/i2.wp.com/www.jozikids.co.za/images/jzk_button_100x100.png	(from https://thepuppetshow.co.za/)
06:38:34	20650/20650	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2255faca7a-50aa%22	http://0.gravatar.com/js/gprofiles.js?ver=201832y	C:/Development/ILS/ThePuppetShow/0.gravatar.com/js/gprofilesa9d3.js	(from https://thepuppetshow.co.za/)
06:38:34	48853/48853	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202018%2004:38:32%20GMT	https://thepuppetshow.co.za/home/shows/	C:/Development/ILS/ThePuppetShow/thepuppetshow.co.za/home/shows/index.html	(from https://thepuppetshow.co.za/)
06:38:35	96716/96716	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202018%2004:38:32%20GMT	https://thepuppetshow.co.za/gallery/	C:/Development/ILS/ThePuppetShow/thepuppetshow.co.za/gallery/index.html	(from https://thepuppetshow.co.za/)
06:38:35	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2007%20Aug%202018%2004:38:35%20GMT	https://thepuppetshow.co.za/?share=twitter	C:/Development/ILS/ThePuppetShow/thepuppetshow.co.za/index9a7b.html	(from https://thepuppetshow.co.za/)
06:38:35	582/582	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2254cc7500-2f0%22	https://s1.wp.com/wp-content/mu-plugins/gravatar-hovercards/wpgroho.js?m=1380573781h	C:/Development/ILS/ThePuppetShow/s1.wp.com/wp-content/mu-plugins/gravatar-hovercards/wpgrohoc3b6.js	(from https://thepuppetshow.co.za/)
06:38:35	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2007%20Aug%202018%2004:38:35%20GMT	https://thepuppetshow.co.za/?share=google-plus-1	C:/Development/ILS/ThePuppetShow/thepuppetshow.co.za/index386f.html	(from https://thepuppetshow.co.za/)
06:38:36	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2007%20Aug%202018%2004:38:35%20GMT	https://thepuppetshow.co.za/?share=facebook	C:/Development/ILS/ThePuppetShow/thepuppetshow.co.za/index5a58.html	(from https://thepuppetshow.co.za/)
06:38:36	22890/22890	---MCZ	200	added ('OK')	text/css	etag:W/%225ae111c8-6483%22	https://s0.wp.com/wp-content/mu-plugins/carousel/jetpack-carousel.css?m=1524699534h&cssminify=yes	C:/Development/ILS/ThePuppetShow/s0.wp.com/wp-content/mu-plugins/carousel/jetpack-carousel1e46.css	(from https://thepuppetshow.co.za/)
06:38:36	42682/42682	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225ab4ee55-a6ba%22	https://s2.wp.com/_static/??/wp-content/js/jquery/jquery.autoresize.js,/wp-content/mu-plugins/highlander-comments/script.js?m=1521806916j	C:/Development/ILS/ThePuppetShow/s2.wp.com/_static/indexbaad.html	(from https://thepuppetshow.co.za/)
06:38:38	13007/13007	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225a572e16-4ab1%22	http://stats.wp.com/w.js?56	C:/Development/ILS/ThePuppetShow/stats.wp.com/w9f61.js	(from https://thepuppetshow.co.za/)
06:38:38	938/938	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2007%20Aug%202018%2004:38:37%20GMT	https://thepuppetshow.co.za/wp-content/plugins/ie-sitemode/custom-jumplist.php	C:/Development/ILS/ThePuppetShow/thepuppetshow.co.za/wp-content/plugins/ie-sitemode/custom-jumplist.php	(from https://thepuppetshow.co.za/)
06:38:39	43/43	---M--	200	added ('OK')	image/gif	date:Tue,%2007%20Aug%202018%2004:38:39%20GMT	https://pixel.wp.com/b.gif?v=noscript	C:/Development/ILS/ThePuppetShow/pixel.wp.com/b0b80.gif	(from https://thepuppetshow.co.za/)
06:38:42	1984/1984	---M--	200	added ('OK')	image/png	etag:%2254c2cdd3-7c0%22	https://s0.wp.com/wp-content/mu-plugins/highlander-comments/images/postto-buttons.png	C:/Development/ILS/ThePuppetShow/s0.wp.com/wp-content/mu-plugins/highlander-comments/images/postto-buttons.png	(from https://s0.wp.com/wp-content/mu-plugins/highlander-comments/style.css?m=1530132353h&cssminify=yes)
06:38:42	1232/1232	---M--	200	added ('OK')	image/gif	etag:%2254cc750b-4d0%22	https://s0.wp.com/wp-content/mu-plugins/highlander-comments/images/button-back.gif	C:/Development/ILS/ThePuppetShow/s0.wp.com/wp-content/mu-plugins/highlander-comments/images/button-back.gif	(from https://s0.wp.com/wp-content/mu-plugins/highlander-comments/style.css?m=1530132353h&cssminify=yes)
06:38:42	1232/1232	---M--	200	added ('OK')	image/gif	etag:%2254c2cdd3-4d0%22	https://s0.wp.com/wp-content/mu-plugins/highlander-comments/images/button-back-over.gif	C:/Development/ILS/ThePuppetShow/s0.wp.com/wp-content/mu-plugins/highlander-comments/images/button-back-over.gif	(from https://s0.wp.com/wp-content/mu-plugins/highlander-comments/style.css?m=1530132353h&cssminify=yes)
06:38:43	10819/10819	---M--	200	added ('OK')	image/gif	etag:%2254cc7500-2a43%22	https://s0.wp.com/wp-content/mu-plugins/highlander-comments/images/loader.gif	C:/Development/ILS/ThePuppetShow/s0.wp.com/wp-content/mu-plugins/highlander-comments/images/loader.gif	(from https://s0.wp.com/wp-content/mu-plugins/highlander-comments/style.css?m=1530132353h&cssminify=yes)
06:38:46	23666/23666	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Aug%202018%2004:38:43%20GMT	https://thepuppetshow.co.za/contact-us/wordpress_test_cookie=test;%20path=/	C:/Development/ILS/ThePuppetShow/thepuppetshow.co.za/contact-us/wordpress_test_cookie=test;%20path=/index.html	(from https://thepuppetshow.co.za/contact-us/)
06:38:46	906/906	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%220ae3235f8c332506eabf758e39dfac58%22	https://thepuppetshow.co.za/contact-us/feed/	C:/Development/ILS/ThePuppetShow/thepuppetshow.co.za/contact-us/feed/index.html	(from https://thepuppetshow.co.za/contact-us/)
06:38:46	16390/16390	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Nov%202017%2015:37:55%20GMT	https://videos.files.wordpress.com/59ilHmXl/here-comes-the-circus-blurp_dvd.original.jpg	C:/Development/ILS/ThePuppetShow/videos.files.wordpress.com/59ilHmXl/here-comes-the-circus-blurp_dvd.original.jpg	(from https://thepuppetshow.co.za/gallery/)
06:38:46	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2007%20Aug%202018%2004:38:46%20GMT	https://thepuppetshow.co.za/contact-us/?share=twitter	C:/Development/ILS/ThePuppetShow/thepuppetshow.co.za/contact-us/index9a7b.html	(from https://thepuppetshow.co.za/contact-us/)
06:38:48	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2007%20Aug%202018%2004:38:47%20GMT	https://thepuppetshow.co.za/contact-us/?share=google-plus-1	C:/Development/ILS/ThePuppetShow/thepuppetshow.co.za/contact-us/index386f.html	(from https://thepuppetshow.co.za/contact-us/)
06:38:48	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2007%20Aug%202018%2004:38:47%20GMT	https://thepuppetshow.co.za/contact-us/?share=facebook	C:/Development/ILS/ThePuppetShow/thepuppetshow.co.za/contact-us/index5a58.html	(from https://thepuppetshow.co.za/contact-us/)
06:38:49	23671/23671	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Aug%202018%2004:38:49%20GMT	https://thepuppetshow.co.za/home/shows/wordpress_test_cookie=test;%20path=/	C:/Development/ILS/ThePuppetShow/thepuppetshow.co.za/home/shows/wordpress_test_cookie=test;%20path=/index.html	(from https://thepuppetshow.co.za/home/shows/)
06:38:49	17855/17855	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Sep%202015%2023:03:04%20GMT	https://videos.files.wordpress.com/59ilHmXl/here-comes-the-circus-blurp_dvd.original.jpg?w=646&h=364	C:/Development/ILS/ThePuppetShow/videos.files.wordpress.com/59ilHmXl/here-comes-the-circus-blurp_dvd.original10d1.jpg	(from https://thepuppetshow.co.za/gallery/)
06:38:49	909/909	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%224a99ff944879113e00e53236a5e237c0%22	https://thepuppetshow.co.za/home/shows/feed/	C:/Development/ILS/ThePuppetShow/thepuppetshow.co.za/home/shows/feed/index.html	(from https://thepuppetshow.co.za/home/shows/)
06:38:49	57364/57364	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202018%2004:38:49%20GMT	https://thepuppetshow.co.za/mess-monsters/	C:/Development/ILS/ThePuppetShow/thepuppetshow.co.za/mess-monsters/index.html	(from https://thepuppetshow.co.za/home/shows/)
06:38:50	62653/62653	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202018%2004:38:50%20GMT	https://thepuppetshow.co.za/the-circus-is-here/	C:/Development/ILS/ThePuppetShow/thepuppetshow.co.za/the-circus-is-here/index.html	(from https://thepuppetshow.co.za/home/shows/)
06:38:53	15200/15200	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Nov%202017%2009:54:45%20GMT	https://videos.files.wordpress.com/SvauqC1V/mess-monster-blurp-1_dvd.original.jpg	C:/Development/ILS/ThePuppetShow/videos.files.wordpress.com/SvauqC1V/mess-monster-blurp-1_dvd.original.jpg	(from https://thepuppetshow.co.za/gallery/)
06:38:53	60114/60114	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202018%2004:38:50%20GMT	https://thepuppetshow.co.za/sharing-a-shell/	C:/Development/ILS/ThePuppetShow/thepuppetshow.co.za/sharing-a-shell/index.html	(from https://thepuppetshow.co.za/home/shows/)
06:38:53	63920/63920	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202018%2004:38:50%20GMT	https://thepuppetshow.co.za/the-green-witch-and-the-golden-apple/	C:/Development/ILS/ThePuppetShow/thepuppetshow.co.za/the-green-witch-and-the-golden-apple/index.html	(from https://thepuppetshow.co.za/home/shows/)
06:38:53	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2007%20Aug%202018%2004:38:50%20GMT	https://thepuppetshow.co.za/home/shows/?share=twitter	C:/Development/ILS/ThePuppetShow/thepuppetshow.co.za/home/shows/index9a7b.html	(from https://thepuppetshow.co.za/home/shows/)
06:38:56	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2007%20Aug%202018%2004:38:54%20GMT	https://thepuppetshow.co.za/home/shows/?share=google-plus-1	C:/Development/ILS/ThePuppetShow/thepuppetshow.co.za/home/shows/index386f.html	(from https://thepuppetshow.co.za/home/shows/)
06:38:56	23657/23657	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Aug%202018%2004:38:56%20GMT	https://thepuppetshow.co.za/gallery/wordpress_test_cookie=test;%20path=/	C:/Development/ILS/ThePuppetShow/thepuppetshow.co.za/gallery/wordpress_test_cookie=test;%20path=/index.html	(from https://thepuppetshow.co.za/gallery/)
06:38:56	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2007%20Aug%202018%2004:38:56%20GMT	https://thepuppetshow.co.za/home/shows/?share=facebook	C:/Development/ILS/ThePuppetShow/thepuppetshow.co.za/home/shows/index5a58.html	(from https://thepuppetshow.co.za/home/shows/)
06:38:57	16787/16787	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Sep%202015%2023:14:53%20GMT	https://videos.files.wordpress.com/SvauqC1V/mess-monster-blurp-1_dvd.original.jpg?w=646&h=364	C:/Development/ILS/ThePuppetShow/videos.files.wordpress.com/SvauqC1V/mess-monster-blurp-1_dvd.original10d1.jpg	(from https://thepuppetshow.co.za/gallery/)
06:38:57	900/900	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22da9b4cba2a74c321d4f776ac968ea069%22	https://thepuppetshow.co.za/gallery/feed/	C:/Development/ILS/ThePuppetShow/thepuppetshow.co.za/gallery/feed/index.html	(from https://thepuppetshow.co.za/gallery/)
06:38:59	651478/651478	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Aug%202015%2018:48:24%20GMT	https://thepuppetshowza.files.wordpress.com/2015/08/img-20130727-00117.jpg	C:/Development/ILS/ThePuppetShow/thepuppetshowza.files.wordpress.com/2015/08/img-20130727-00117.jpg	(from https://thepuppetshow.co.za/gallery/)
06:39:00	32471/32471	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Aug%202015%2018:48:24%20GMT	https://thepuppetshowza.files.wordpress.com/2015/08/img-20130727-00117.jpg?w=300&h=225	C:/Development/ILS/ThePuppetShow/thepuppetshowza.files.wordpress.com/2015/08/img-20130727-00117423a.jpg	(from https://thepuppetshow.co.za/gallery/)
06:39:02	717312/717312	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Aug%202015%2019:30:54%20GMT	https://thepuppetshowza.files.wordpress.com/2015/08/randburg-20130727-001151.jpg	C:/Development/ILS/ThePuppetShow/thepuppetshowza.files.wordpress.com/2015/08/randburg-20130727-001151.jpg	(from https://thepuppetshow.co.za/gallery/)
06:39:02	27428/27428	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Aug%202015%2019:30:54%20GMT	https://thepuppetshowza.files.wordpress.com/2015/08/randburg-20130727-001151.jpg?w=300&h=225	C:/Development/ILS/ThePuppetShow/thepuppetshowza.files.wordpress.com/2015/08/randburg-20130727-001151423a.jpg	(from https://thepuppetshow.co.za/gallery/)
06:39:04	29390/29390	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Aug%202015%2018:50:56%20GMT	https://thepuppetshowza.files.wordpress.com/2015/08/img-20131123-00226.jpg?w=300&h=225	C:/Development/ILS/ThePuppetShow/thepuppetshowza.files.wordpress.com/2015/08/img-20131123-00226423a.jpg	(from https://thepuppetshow.co.za/gallery/)
06:39:05	87481/87481	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Aug%202015%2018:51:36%20GMT	https://thepuppetshowza.files.wordpress.com/2015/08/img-20140314-wa003.jpg	C:/Development/ILS/ThePuppetShow/thepuppetshowza.files.wordpress.com/2015/08/img-20140314-wa003.jpg	(from https://thepuppetshow.co.za/gallery/)
06:39:05	17921/17921	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Aug%202015%2018:51:36%20GMT	https://thepuppetshowza.files.wordpress.com/2015/08/img-20140314-wa003.jpg?w=300&h=225	C:/Development/ILS/ThePuppetShow/thepuppetshowza.files.wordpress.com/2015/08/img-20140314-wa003423a.jpg	(from https://thepuppetshow.co.za/gallery/)
06:39:06	96035/96035	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Aug%202015%2018:52:28%20GMT	https://thepuppetshowza.files.wordpress.com/2015/08/img-20140314-wa000.jpg	C:/Development/ILS/ThePuppetShow/thepuppetshowza.files.wordpress.com/2015/08/img-20140314-wa000.jpg	(from https://thepuppetshow.co.za/gallery/)
06:39:07	18770/18770	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Aug%202015%2018:52:28%20GMT	https://thepuppetshowza.files.wordpress.com/2015/08/img-20140314-wa000.jpg?w=300&h=225	C:/Development/ILS/ThePuppetShow/thepuppetshowza.files.wordpress.com/2015/08/img-20140314-wa000423a.jpg	(from https://thepuppetshow.co.za/gallery/)
06:39:08	97525/97525	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Aug%202015%2018:53:03%20GMT	https://thepuppetshowza.files.wordpress.com/2015/08/img-20140314-wa001.jpg	C:/Development/ILS/ThePuppetShow/thepuppetshowza.files.wordpress.com/2015/08/img-20140314-wa001.jpg	(from https://thepuppetshow.co.za/gallery/)
06:39:09	18530/18530	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Aug%202015%2018:53:03%20GMT	https://thepuppetshowza.files.wordpress.com/2015/08/img-20140314-wa001.jpg?w=225&h=300	C:/Development/ILS/ThePuppetShow/thepuppetshowza.files.wordpress.com/2015/08/img-20140314-wa001a2e5.jpg	(from https://thepuppetshow.co.za/gallery/)
